record_id,company_name,contact_first,contact_last,email,phone,city,state,zip,signup_date,monthly_volume,status
MRC-100678,Harbor Cleaning,Emma,Miller,emma.miller@harbor-example.com,4358362970,Portland,OR,97201,2019-12-20,3870.14,active
MRC-101159,Lakeside Bakery,Brian,Taylor,brian.taylor@lakeside-example.com,+1 346 988 1382,Phoenix,AZ,85001,2019-08-09,542.9,churned
MRC-100250,Lakeside Landscaping,Robert,Taylor,robert.taylor@lakeside-example.com,+1 774 906 4628,Chicago,IL,60601,2019-11-11,6792.7,pending
MRC-101584,Willow Electric,Sophia,Williams,sophia.williams@willow-example.com,+1 868 253 7250,Portland,OR,97201,2019-12-23,2709.25,active
MRC-100916,Prairie Cleaning,Maria,Thomas,maria.thomas@prairie-example.com,(359) 720-7502,Denver,CO,80202,1900-01-01,3160.62,active
MRC-101368,Bluebird Landscaping,Karen,Garcia,karen.garcia@bluebird-example.com,+1 396 369 9922,Denver,CO,80202,2023-11-24,1201.54,active
MRC-100814,Bluebird Landscaping,Daniel,Wilson,daniel.wilson@bluebird-example.com,(288) 348-6228,Providence,RI,2903,2020-08-28,1323.04,active
MRC-101940,Willow Auto Repair,Jason,Martinez,jason.martinez@willow-example.com,(697) 208-1704,Providence,RI,2903,2025-04-13,955.91,active
MRC-101385,Redstone Consulting,Jason,Taylor,jason.taylor@redstone-example.com,890-555-5946,Chicago,IL,60601,2020-09-22,2092.92,churned
MRC-101229,Pioneer Catering,Nancy,Davis,nancy.davis@pioneer-example.com,396-520-4297,Providence,RI,2903,2024-02-16,1854.21,pending
MRC-100423,Granite HVAC,Brian,Taylor,brian.taylor@granite-example.com,(748) 587-9442,Spring,TX,77373,2020-03-07,14020.13,pending
MRC-101262,Ironwood Roofing,Anna,Anderson,anna.anderson@ironwood-example.com,(575) 324-7914,Chicago,il,60601,2022-01-18,1822.21,pending
MRC-100397,Cedar Catering,Jason,Davis,jason.davis@cedar-example.com,+1 784 551 1093,Boston,Mass,02108,2023-12-22,0.0,active
MRC-100209,Granite Catering,Karen,Jackson,karen.jackson@granite-example.com,(990) 922-4023,Atlanta,GA,30303,2019-01-27,5676.25,active
MRC-101601,Redstone Plumbing,,Lee,david.lee@redstone-example.com,+1 608 409 8886,Denver,CO,80202,2023-03-26,217.08,churned
MRC-101849,Cedar Printing,Michael,Martin,michael.martin@cedar-example.com,481-755-2285,Newark,NJ,7102,2022-06-27,1778.02,pending
MRC-100196,Harbor HVAC,Paul,Walker,paul.walker@harbor-example.com,+1 401 907 7841,Denver,CO,80202,2024-01-14,913.76,active
MRC-101973,Bluebird Electric,Michael,Martinez,michael.martinez@bluebird-example.com,(732) 867-5531,Phoenix,AZ,85001,2024-06-28,12674.31,pending
MRC-101797,Pioneer Consulting,David,Garcia,david.garcia@pioneer-example.com,(564) 480-8799,Newark,NJ,7102,2023-11-26,4427.63,pending
MRC-101033,Redstone Landscaping,James,Wilson,james.wilson@redstone-example.com,568-375-3721,Houston,TX,77002,2021-09-27,662.13,churned
MRC-100016,Cedar Logistics,David,Anderson,david.anderson@cedar-example.com,+1 949 389 2721,Spring,tx,77373,2022-11-26,946.96,pending
MRC-100419,Cedar Logistics,Karen,Moore,karen.moore@cedar-example.com,(594) 850-7028,Atlanta,GA,30303,,2873.95,churned
MRC-100662,Ironwood HVAC,James,Hall,james.hall@ironwood-example.com,669-236-8636,Denver,CO,80202,2023-06-27,4624.74,CHURNED
MRC-101371,Lakeside HVAC,Laura,Taylor,laura.taylor@lakeside-example.com,+1 302 498 6876,Portland,OR,97201,,1249.86,Pending
MRC-100519,Copper Landscaping,Brian,Smith,brian.smith@copper-example.com,(913) 588-5842,Spring,TX,77373,2020-09-01,7873.9,active
MRC-100230,Lakeside Catering,Karen,Anderson,karen.anderson@lakeside-example.com,454-295-8559,Spring,TX,77373,2021-08-29,2302.25,active
MRC-100066,Granite Plumbing,Karen,Taylor,karen.taylor@granite-example.com,,Chicago,IL,60601,2021-12-17,1049.15,churned
MRC-101904,Summit Auto Repair,Jason,Johnson,jason.johnson@summit-example.com,8029675882,Atlanta,GA,30303,2025-07-21,4864.9,active
MRC-100223,Harbor Landscaping,Anna,Martinez,anna.martinez@harbor-example.com,+1 276 901 2720,Spring,TX,,2025-09-28,2631.3,pending
MRC-100725,Prairie Printing,David,Anderson,david.anderson@prairie-example.com,4798723607,Houston,TX,77002,2023-08-07,93.47,active
MRC-100802,Redstone Auto Repair,Kevin,Martin,kevin.martin@redstone-example.com,8752896647,Denver,CO,80202,2023-01-17,2976.81,active
MRC-100974,Cedar Catering,David,Jackson,david.jackson@cedar-example.com,844-350-7207,Denver,CO,80202,2019-03-19,1753.08,active
MRC-101313,Harbor Electric,Nancy,Brown,nancy.brown@harbor-example.com,+1 393 724 3530,Spring,TX,77373,2021-09-09,894.08,pending
MRC-101575,Prairie Bakery,Nancy,Rodriguez,,(753) 921-7401,Portland,OR,97201,2025-03-04,967.28,pending
MRC-100633,Bluebird Logistics,Robert,Williams,robert.williams@bluebird-example.com,(640) 837-7368,Denver,CO,80202,2019-02-12,621.59,Pending
MRC-100797,Bluebird Consulting,James,Jackson,james.jackson@bluebird-example.com,7323862387,Boston,MA,02108,2025-09-15,695.51,churned
MRC-100489,Ironwood Bakery,Michael,Moore,michael.moore@ironwood-example.com,6938301221,Newark,NJ,7102,2025-06-21,684.92,pending
MRC-100269,Willow Landscaping,Linda,Smith,linda.smith@willow-example.com,4796431168,Phoenix,az,85001,2022-11-16,4618.05,churned
MRC-101462,Ironwood Cleaning,James,Jones,james.jones@ironwood-example.com,(448) 662-4673,Newark,NJ,07102,2025-07-19,833.91,active
MRC-101670,Cedar Plumbing,Sarah,Thomas,sarah.thomas@cedar-example.com,5802491541,Providence,RI,2903,2019-02-13,13475.4,Pending
MRC-101827,Summit Cleaning,Karen,Davis,karen.davis@summit-example.com,407-376-4625,Portland,OR,97201,2021-10-18,111.77,CHURNED
MRC-100592,Lakeside Logistics,Sarah,Taylor,sarah.taylor@lakeside-example.com,2259976262,Atlanta,GA,30303,2020-01-05,356.86,churned
MRC-101865,Lakeside Bakery,Kevin,Taylor,kevin.taylor@lakeside-example.com,+1 679 653 5049,Denver,CO,80202,2023-07-21,137.33,active
MRC-101180,Granite Logistics,Robert,Jackson,robert.jackson@granite-example.com,+1 631 955 5792,Denver,CO,80202,2022-08-04,2248.87,active
MRC-100382,Ironwood Printing,Michael,Davis,michael.davis@ironwood-example.com,+1 859 836 1175,Newark,NJ,7102,2023-01-01,2086.58,churned
MRC-101626,Bluebird Plumbing,Anna,Johnson,anna.johnson@bluebird-example.com,291-405-2159,Spring,TX,77373,2025-01-21,4679.08,pending
MRC-100122,Granite Logistics,Emma,Brown,emma.brown@granite-example.com,(405) 394-7083,Newark,NJ,,2023-09-13,616.5,churned
MRC-101133,Redstone Printing,James,Martinez,james.martinez@redstone-example.com,(283) 389-6197,Denver,CO,80202,2019-04-06,2214.34,Active
MRC-101030,Redstone Bakery,Laura,Johnson,laura.johnson@redstone-example.com,479-475-7424,Spring,TX,77373,2024-12-15,4994.47,Active
MRC-101094,Ironwood Plumbing,Sophia,Wilson,sophia.wilson@ironwood-example.com,(406) 490-3731,Atlanta,GA,30303,2020-05-10,58.9,pending
MRC-101628,Redstone Landscaping,Anna,Wilson,anna.wilson@redstone-example.com,,Denver,CO,,2023-04-21,12356.71,churned
MRC-101145,Bluebird Consulting,Paul,Brown,paul.brown@bluebird-example.com,342-759-9311,Chicago,IL,60601,2025-03-18,994.75,Active
MRC-100669,Cedar Cleaning,Laura,Martinez,laura.martinez@cedar-example.com,(656) 646-7019,Boston,MA,02108,2020-11-30,209.1,Churned
MRC-100674,Redstone Consulting,James,Miller,james.miller@redstone-example.com,+1 488 914 9680,Houston,TX,77002,2019-02-15,2942.71,churned
MRC-101237,Pioneer Auto Repair,Daniel,Miller,daniel.miller@pioneer-example.com,367-467-4801,Atlanta,GA,30303,2021-07-05,898.56,pending
MRC-100193,Redstone Electric,Paul,Anderson,paul.anderson@redstone-example.com,7129348849,Portland,OR,97201,2024-08-14,2601.49,active
MRC-100213,Granite HVAC,Sophia,Walker,sophia.walker@granite-example.com,508-360-2735,Atlanta,GA,30303,2022-01-30,1954.26,Active
MRC-100436,Willow Plumbing,Laura,Hall,laura.hall@willow-example.com,(206) 677-9067,Houston,TX,77002,2023-03-19,1826.75,pending
MRC-100093,Harbor Plumbing,Anna,Smith,anna.smith@harbor-example.com,910-357-3644,Newark,NJ,07102,2022-12-26,1267.73,active
MRC-101494,Granite Roofing,Sarah,Jones,sarah.jones@granite-example.com,798-475-8959,Chicago,IL,60601,2023-08-07,1343.12,pending
MRC-101187,Prairie Auto Repair,,Moore,anna.moore@prairie-example.com,8164662880,Atlanta,GA,30303,2023-03-28,3394.44,active
MRC-100440,Bluebird HVAC,Emma,Taylor,emma.taylor@bluebird-example.com,2755049267,Providence,RI,02903,2025-04-14,1752.1,active
MRC-100292,Copper Consulting,Mark,Johnson,mark.johnson@copper-example.com,(391) 763-4698,Denver,CO,80202,2025-02-20,426.41,Churned
MRC-101170,Granite Auto Repair,Anna,Johnson,anna.johnson@granite-example.com,267-596-6170,Phoenix,AZ,85001,2021-11-01,14490.26,churned
MRC-100709,Summit Cleaning,Anna,Moore,anna.moore@summit-example.com,+1 589 506 6520,Newark,NJ,07102,2019-09-03,2578.85,churned
MRC-100533,Prairie Consulting,Sophia,Thomas,sophia.thomas@prairie-example.com,3087498715,Phoenix,AZ,85001,2019-03-20,406.9,active
MRC-101990,Cedar Landscaping,James,Rodriguez,james.rodriguez@cedar-example.com,(939) 514-8668,Providence,RI,02903,2025-07-13,4766.34,active
MRC-100160,Prairie Auto Repair,Olivia,Martinez,olivia.martinez@prairie-example.com,,Boston,MA,2108,2023-12-31,875.6,active
MRC-100272,Bluebird Plumbing,Emma,Martinez,emma.martinez@bluebird-example.com,4603642608,Providence,RI,2903,2025-03-28,1469.05,active
MRC-100521,Cedar Printing,James,Wilson,james.wilson@cedar-example.com,(323) 927-1701,Spring,TX,77373,2021-06-17,4599.8,active
MRC-100695,Granite Landscaping,Anna,Jones,anna.jones@granite-example.com,+1 408 500 1562,Chicago,IL,60601,2022-09-30,478.29,churned
MRC-101431,Lakeside Plumbing,,Anderson,james.anderson@lakeside-example.com,481-950-5614,Chicago,IL,60601,2022-02-17,1191.99,pending
MRC-100637,Redstone Logistics,Jason,Brown,jason.brown@redstone-example.com,856-328-1861,Houston,TX,,2023-01-25,541.06,churned
MRC-100080,Redstone Roofing,David,Johnson,david.johnson@redstone-example.com,4369725436,Newark,NJ,7102,2025-10-29,2114.54,active
MRC-101066,Prairie Auto Repair,Kevin,Wilson,kevin.wilson@prairie-example.com,788-599-4357,Denver,CO,80202,2022-10-19,2718.46,ACTIVE
MRC-101971,Summit Auto Repair,Paul,Williams,paul.williams@summit-example.com,(534) 685-3193,Providence,RI,2903,2019-03-02,5147.51,churned
MRC-100811,Cedar Landscaping,Kevin,Johnson,kevin.johnson@cedar-example.com,6068417202,Boston,MA,2108,,1432.72,PENDING
MRC-101390,Copper Electric,Laura,Lee,laura.lee@copper-example.com,(300) 321-5428,Atlanta,GA,30303,2024-11-11,3577.86,active
MRC-101521,Prairie HVAC,Olivia,Walker,olivia.walker@prairie-example.com,439-640-3095,Portland,OR,97201,2024-11-19,1989.65,pending
MRC-100935,Harbor Consulting,Laura,Taylor,laura.taylor@harbor-example.com,(583) 993-1741,Denver,CO,80202,2025-09-15,2703.07,churned
MRC-101271,Lakeside HVAC,Robert,Lee,robert.lee@lakeside-example.com,,Spring,TX,77373,2024-10-21,1897.8,active
MRC-101294,Cedar Logistics,Daniel,Moore,daniel.moore@cedar-example.com,(445) 323-9734,Spring,TX,77373,2021-10-27,2360.21,churned
MRC-100471,Summit Cleaning,Paul,Garcia,paul.garcia@summit-example.com,(510) 798-2612,Newark,nj,7102,2021-10-28,2401.27,churned
MRC-101099,Willow Catering,,Williams,emma.williams@willow-example.com,(461) 730-1471,Spring,TX,77373,2019-07-11,1021.47,pending
MRC-101579,Summit Electric,,Miller,sophia.miller@summit-example.com,+1 664 559 7364,Phoenix,AZ,85001,2023-02-10,4563.87,pending
MRC-101830,Cedar Bakery,,Miller,maria.miller@cedar-example.com,581-470-7664,Denver,CO,80202,2021-03-18,880.69,pending
MRC-101716,Cedar Consulting,Michael,Hall,michael.hall@cedar-example.com,,Denver,CO,80202,2024-05-22,2429.05,CHURNED
MRC-101697,Prairie Landscaping,Robert,Rodriguez,robert.rodriguez@prairie-example.com,482-226-7504,Boston,MA,2108,2025-08-03,898.9,Churned
MRC-100932,Lakeside Catering,James,Davis,james.davis@lakeside-example.com,+1 585 628 3329,Boston,MA,2108,2019-06-15,5719.69,active
MRC-100851,Copper Printing,Robert,Miller,robert.miller@copper-example.com,(772) 486-1449,Denver,CO,80202,2020-03-01,262.03,churned
MRC-101788,Harbor Logistics,Robert,Garcia,robert.garcia@harbor-example.com,442-592-2283,Denver,CO,80202,2031-05-14,204.71,pending
MRC-101366,Ironwood Logistics,Sophia,Jones,sophia.jones@ironwood-example.com,6137748210,Atlanta,GA,30303,2024-09-26,2820.19,pending
MRC-101663,Willow Electric,Kevin,Williams,kevin.williams@willow-example.com,959-430-1288,Denver,CO,80202,2023-03-28,2805.84,pending
MRC-100097,Redstone HVAC,Brian,Anderson,brian.anderson@redstone-example.com,(739) 583-5239,Houston,TX,77002,2019-06-14,1519.66,active
MRC-100831,Copper Roofing,Robert,Williams,robert.williams@copper-example.com,3475012220,Denver,CO,80202,2023-11-09,315.73,ACTIVE
MRC-101362,Cedar Cleaning,Olivia,Lee,olivia.lee@cedar-example.com,+1 792 431 1267,Houston,TX,77002,2022-07-19,1520.95,churned
MRC-101758,Ironwood Logistics,Laura,Smith,laura.smith@ironwood-example.com,+1 210 506 4251,Newark,NJ,7102,2019-11-02,526.81,churned
MRC-100982,Summit Auto Repair,Sarah,Miller,sarah.miller@summit-example.com,+1 361 823 7928,Portland,OR,97201,2023-07-22,1835.41,pending
MRC-101703,Ironwood Catering,Maria,Rodriguez,,256-728-9022,Houston,TX,77002,2024-11-04,7074.64,CHURNED
MRC-100344,Ironwood Auto Repair,Sophia,Garcia,sophia.garcia@ironwood-example.com,6295308107,Spring,TX,77373,2020-04-04,3486.3,Active
MRC-100256,Harbor Bakery,Brian,Moore,brian.moore@harbor-example.com,,Houston,TX,77002,2019-10-21,1804.05,pending
MRC-101263,Harbor Printing,Karen,Jones,karen.jones@harbor-example.com,+1 459 273 2571,Phoenix,AZ,85001,2020-10-08,1047.52,active
MRC-101162,Summit Plumbing,James,Smith,james.smith@summit-example.com,519-490-7533,Portland,OR,97201,2022-09-12,3644.49,pending
MRC-101352,Redstone Landscaping,Michael,Davis,michael.davis@redstone-example.com,273-839-5391,Denver,CO,80202,2023-11-17,931.88,ACTIVE
MRC-101356,Willow Bakery,Nancy,Thomas,nancy.thomas@willow-example.com,4069819472,Denver,CO,80202,2021-08-19,496.59,active
MRC-100159,Redstone Catering,Karen,Rodriguez,karen.rodriguez@redstone-example.com,586-800-7673,Denver,CO,80202,2024-08-29,2352.19,pending
MRC-101784,Lakeside Electric,Maria,Smith,maria.smith@lakeside-example.com,(215) 605-3521,Denver,CO,80202,2021-03-09,295.73,active
MRC-101278,Prairie HVAC,Michael,Brown,michael.brown@prairie-example.com,,Chicago,IL,60601,2020-05-29,5921.96,active
MRC-101157,Copper Electric,Sophia,Martin,sophia.martin@copper-example.com,+1 567 950 7305,Chicago,IL,60601,2025-08-26,2030.73,churned
MRC-101403,Redstone Electric,Paul,Miller,paul.miller@redstone-example.com,865-556-3113,Phoenix,AZ,85001,2022-06-15,5239.06,churned
MRC-101937,Pioneer HVAC,Mark,Brown,mark.brown@pioneer-example.com,,Atlanta,GA,30303,2024-05-13,3459.57,churned
MRC-101867,Summit Logistics,David,Brown,david.brown@summit-example.com,+1 912 209 5280,Houston,TX,77002,2020-11-07,16911.49,churned
MRC-101664,Harbor Printing,,Miller,michael.miller@harbor-example.com,,Newark,NJ,07102,2025-02-11,2287.99,pending
MRC-100485,Harbor Consulting,Laura,Miller,laura.miller@harbor-example.com,6266561358,Newark,NJ,07102,2019-06-17,1795.99,active
MRC-100842,Cedar HVAC,Kevin,Taylor,kevin.taylor@cedar-example.com,3348904812,Houston,TX,77002,2021-03-18,700.54,churned
MRC-101810,Ironwood Cleaning,David,Johnson,david.johnson@ironwood-example.com,428-845-5757,Denver,co,80202,2019-02-05,646.83,pending
MRC-100012,Bluebird Consulting,Paul,Lee,paul.lee@bluebird-example.com,+1 959 307 6665,Newark,NJ,7102,2022-09-15,1105.42,pending
MRC-100311,Ironwood Bakery,Linda,Martin,linda.martin@ironwood-example.com,(940) 937-4299,Chicago,IL,60601,2021-04-18,63.62,active
MRC-100500,Pioneer Printing,Laura,Wilson,laura.wilson@pioneer-example.com,(734) 204-6884,Providence,RI,2903,2020-10-01,1200000000.0,active
MRC-101903,Harbor Electric,Brian,Williams,brian.williams@harbor-example.com,471-756-6986,Houston,TX,77002,2020-02-10,8849.49,churned
MRC-101169,Redstone HVAC,Kevin,Miller,kevin.miller@redstone-example.com,+1 515 700 1950,Portland,OR,97201,2022-11-18,1198.91,Pending
MRC-101718,Copper Catering,,Thomas,nancy.thomas@copper-example.com,3724121076,Houston,TX,77002,2023-08-29,14004.06,Churned
MRC-101407,Pioneer Bakery,Sarah,Wilson,sarah.wilson@pioneer-example.com,7636964320,Atlanta,GA,30303,2021-12-11,2241.25,active
MRC-101534,Harbor Catering,Robert,Lee,robert.lee@harbor-example.com,,Newark,NJ,07102,2019-09-09,445.8,pending
MRC-100543,Granite Plumbing,Paul,Anderson,paul.anderson@granite-example.com,5214789117,Boston,MA,2108,2022-10-28,964.34,active
MRC-100915,Bluebird Electric,,Williams,linda.williams@bluebird-example.com,718-253-1736,Phoenix,AZ,85001,2024-04-09,2261.04,active
MRC-100507,Ironwood Plumbing,Laura,Davis,laura.davis@ironwood-example.com,(648) 380-1783,Spring,TX,77373,2019-10-09,443.42,pending
MRC-100772,Ironwood Plumbing,,Moore,james.moore@ironwood-example.com,,Atlanta,GA,30303,2024-08-15,285.87,churned
MRC-100356,Ironwood Printing,Sophia,Martinez,sophia.martinez@ironwood-example.com,5995482487,Boston,MA,2108,2019-01-12,556.01,pending
MRC-100467,Cedar Bakery,Linda,Walker,linda.walker@cedar-example.com,(721) 434-5851,Providence,RI,02903,2031-05-14,510.84,Pending
MRC-101953,Lakeside Plumbing,Nancy,Hall,nancy.hall@lakeside-example.com,,Denver,CO,80202,2020-12-12,1973.93,pending
MRC-100577,Pioneer Plumbing,Karen,Davis,,+1 591 213 4264,Providence,RI,2903,2020-07-05,2050.19,active
MRC-100517,Bluebird Auto Repair,Anna,Wilson,anna.wilson@bluebird-example.com,(345) 264-9609,Providence,RI,2903,2019-10-27,6962.36,active
MRC-100689,Copper Cleaning,Paul,Walker,paul.walker@copper-example.com,+1 899 517 2014,Chicago,IL,60601,2031-05-14,732.01,pending
MRC-101884,Redstone Consulting,Robert,Brown,robert.brown@redstone-example.com,2673184686,Houston,TX,77002,2021-10-03,3283.32,churned
MRC-100313,Pioneer Bakery,Maria,Walker,maria.walker@pioneer-example.com,+1 534 362 3607,Chicago,IL,60601,2023-10-11,246.5,churned
MRC-100430,Harbor Printing,Linda,Rodriguez,linda.rodriguez@harbor-example.com,2323721386,Providence,ri,02903,2024-01-09,4986.36,pending
MRC-101943,Copper Roofing,Sophia,Thomas,sophia.thomas@copper-example.com,353-520-8985,Providence,RI,2903,2024-11-30,3984.16,pending
MRC-101558,Prairie Bakery,Michael,Smith,michael.smith@prairie-example.com,,Spring,TX,77373,2025-05-19,277.76,churned
MRC-100776,Summit Consulting,Michael,Brown,,(410) 403-9213,Boston,MA,02108,2021-01-23,1876.71,active
MRC-100889,Harbor Logistics,Jason,Anderson,jason.anderson@harbor-example.com,,Boston,MA,02108,2020-07-02,1628.37,pending
MRC-101449,Redstone Landscaping,Daniel,Lee,daniel.lee@redstone-example.com,(257) 824-8976,Phoenix,AZ,85001,2019-10-23,387.34,churned
MRC-101850,Willow Plumbing,Michael,Rodriguez,michael.rodriguez@willow-example.com,700-258-7184,Portland,OR,97201,2020-12-31,4303.05,active
MRC-101197,Cedar Plumbing,Paul,Jackson,paul.jackson@cedar-example.com,4987482674,Denver,CO,80202,2021-08-31,918.64,pending
MRC-100665,Bluebird Catering,Sarah,Martin,sarah.martin@bluebird-example.com,(234) 738-8734,Newark,NJ,07102,2019-10-07,7560.45,pending
MRC-101895,Lakeside Cleaning,David,Williams,david.williams@lakeside-example.com,976-615-5399,Boston,MA,02108,1900-01-01,209.69,Pending
MRC-100676,Granite Consulting,Linda,Taylor,linda.taylor@granite-example.com,(562) 316-7231,Providence,RI,2903,2023-06-07,11785.24,active
MRC-101588,Copper Roofing,Robert,Hall,robert.hall@copper-example.com,+1 427 341 5640,Portland,OR,97201,2022-11-22,4504.56,pending
MRC-101389,Redstone Bakery,,Anderson,mark.anderson@redstone-example.com,2389781564,Spring,TX,77373,2022-02-02,848.11,Active
MRC-101074,Lakeside Printing,,Lee,anna.lee@lakeside-example.com,295-479-2123,Chicago,IL,60601,2020-05-04,2500.69,active
MRC-101299,Willow Catering,,Martinez,linda.martinez@willow-example.com,392-466-5241,Atlanta,GA,30303,2024-09-14,2706.91,churned
MRC-101770,Ironwood Auto Repair,Anna,Brown,anna.brown@ironwood-example.com,3733097670,Atlanta,GA,,2020-09-09,1580.74,churned
MRC-101089,Prairie Consulting,Nancy,Hall,nancy.hall@prairie-example.com,795-937-2116,Newark,NJ,7102,2021-08-02,4377.87,pending
MRC-101458,Summit Catering,Maria,Brown,maria.brown@summit-example.com,(720) 531-7867,Atlanta,GA,30303,2024-03-31,714.68,pending
MRC-101598,Granite Bakery,Emma,Miller,emma.miller@granite-example.com,4219069019,Portland,OR,97201,2022-03-05,6930.72,active
MRC-101553,Bluebird Logistics,Olivia,Taylor,olivia.taylor@bluebird-example.com,(808) 830-6957,Houston,TX,77002,2019-05-04,394.83,churned
MRC-100049,Redstone Catering,Emma,Davis,emma.davis@redstone-example.com,+1 779 880 9563,Atlanta,GA,30303,2021-04-19,710.98,pending
